date_time_served,bar_name,alcohol_type,brand_name,opening_balance_(ml),purchase_(ml),consumed_(ml),closing_balance_(ml),date,day_of_week,day,month,net_consumption,brand_name_encoded,bar_name_encoded,alcohol_type_encoded
5/7/2023 20:01,Brown's Bar,Beer,Coors,2031.35,0.0,555.81,1475.54,2023-05-07 20:01:00,Sunday,7,5,555.81,5,1,0
5/11/2023 21:36,Brown's Bar,Beer,Coors,1475.54,0.0,225.91,1249.63,2023-05-11 21:36:00,Thursday,11,5,225.90999999999985,5,1,0
6/1/2023 18:17,Brown's Bar,Beer,Coors,1249.63,0.0,586.75,662.88,2023-06-01 18:17:00,Thursday,1,6,586.7500000000001,5,1,0
6/2/2023 20:05,Brown's Bar,Beer,Coors,662.88,0.0,452.79,210.09,2023-06-02 20:05:00,Friday,2,6,452.78999999999996,5,1,0
6/3/2023 22:55,Brown's Bar,Beer,Coors,210.09,0.0,210.09,0.0,2023-06-03 22:55:00,Saturday,3,6,210.09,5,1,0
6/8/2023 14:56,Brown's Bar,Beer,Coors,0.0,0.0,0.0,0.0,2023-06-08 14:56:00,Thursday,8,6,0.0,5,1,0
6/26/2023 17:41,Brown's Bar,Beer,Coors,0.0,0.0,0.0,0.0,2023-06-26 17:41:00,Monday,26,6,0.0,5,1,0
7/4/2023 10:53,Brown's Bar,Beer,Coors,0.0,577.61,0.0,577.61,2023-07-04 10:53:00,Tuesday,4,7,0.0,5,1,0
7/16/2023 19:57,Brown's Bar,Beer,Coors,577.61,0.0,244.63,332.98,2023-07-16 19:57:00,Sunday,16,7,244.63,5,1,0
7/21/2023 15:09,Brown's Bar,Beer,Coors,332.98,1209.79,296.91,1245.86,2023-07-21 15:09:00,Friday,21,7,296.9100000000001,5,1,0
7/24/2023 20:47,Brown's Bar,Beer,Coors,1245.86,0.0,588.56,657.3,2023-07-24 20:47:00,Monday,24,7,588.56,5,1,0
8/1/2023 16:59,Brown's Bar,Beer,Coors,657.3,1154.21,188.03,1623.48,2023-08-01 16:59:00,Tuesday,1,8,188.02999999999997,5,1,0
8/29/2023 11:17,Brown's Bar,Beer,Coors,1623.48,1118.87,439.94,2302.41,2023-08-29 11:17:00,Tuesday,29,8,439.94000000000005,5,1,0
9/1/2023 22:53,Brown's Bar,Beer,Coors,2302.41,0.0,185.0,2117.41,2023-09-01 22:53:00,Friday,1,9,185.0,5,1,0
9/18/2023 10:01,Brown's Bar,Beer,Coors,2117.41,0.0,240.72,1876.69,2023-09-18 10:01:00,Monday,18,9,240.7199999999998,5,1,0
9/20/2023 21:03,Brown's Bar,Beer,Coors,1876.69,0.0,491.53,1385.16,2023-09-20 21:03:00,Wednesday,20,9,491.53,5,1,0
9/30/2023 10:41,Brown's Bar,Beer,Coors,1385.16,0.0,182.05,1203.11,2023-09-30 10:41:00,Saturday,30,9,182.05000000000018,5,1,0
10/15/2023 20:07,Brown's Bar,Beer,Coors,1203.11,0.0,399.6,803.51,2023-10-15 20:07:00,Sunday,15,10,399.5999999999999,5,1,0
10/21/2023 22:02,Brown's Bar,Beer,Coors,803.51,1662.19,309.68,2156.02,2023-10-21 22:02:00,Saturday,21,10,309.68000000000006,5,1,0
11/4/2023 17:45,Brown's Bar,Beer,Coors,2156.02,0.0,269.95,1886.07,2023-11-04 17:45:00,Saturday,4,11,269.95000000000005,5,1,0
11/7/2023 15:26,Brown's Bar,Beer,Coors,1886.07,0.0,979.89,906.18,2023-11-07 15:26:00,Tuesday,7,11,979.89,5,1,0
11/10/2023 19:29,Brown's Bar,Beer,Coors,906.18,589.48,237.04,1258.62,2023-11-10 19:29:00,Friday,10,11,237.04000000000008,5,1,0
11/11/2023 22:33,Brown's Bar,Beer,Coors,1258.62,1711.7,598.82,2371.5,2023-11-11 22:33:00,Saturday,11,11,598.8199999999999,5,1,0
11/14/2023 19:15,Brown's Bar,Beer,Coors,2371.5,0.0,261.95,2109.55,2023-11-14 19:15:00,Tuesday,14,11,261.9499999999998,5,1,0
11/15/2023 17:23,Brown's Bar,Beer,Coors,2109.55,0.0,512.75,1596.8,2023-11-15 17:23:00,Wednesday,15,11,512.7500000000002,5,1,0
11/30/2023 17:26,Brown's Bar,Beer,Coors,1596.8,565.0,100.27,2061.53,2023-11-30 17:26:00,Thursday,30,11,100.26999999999975,5,1,0
12/21/2023 21:06,Brown's Bar,Beer,Coors,2061.53,0.0,280.73,1780.8,2023-12-21 21:06:00,Thursday,21,12,280.73000000000025,5,1,0
12/23/2023 16:05,Brown's Bar,Beer,Coors,1780.8,0.0,938.99,841.81,2023-12-23 16:05:00,Saturday,23,12,938.99,5,1,0
12/24/2023 19:07,Brown's Bar,Beer,Coors,841.81,0.0,480.28,361.53,2023-12-24 19:07:00,Sunday,24,12,480.28,5,1,0
12/25/2023 10:56,Brown's Bar,Beer,Coors,361.53,0.0,0.0,361.53,2023-12-25 10:56:00,Monday,25,12,0.0,5,1,0
1/1/2023 10:28,Brown's Bar,Vodka,Grey Goose,2560.44,0.0,0.0,2560.44,2023-01-01 10:28:00,Sunday,1,1,0.0,6,1,2
1/4/2023 14:47,Brown's Bar,Vodka,Grey Goose,2560.44,1713.47,481.36,3792.55,2023-01-04 14:47:00,Wednesday,4,1,481.3599999999999,6,1,2
1/10/2023 12:19,Brown's Bar,Vodka,Grey Goose,3792.55,0.0,461.16,3331.39,2023-01-10 12:19:00,Tuesday,10,1,461.1600000000003,6,1,2
1/13/2023 15:41,Brown's Bar,Vodka,Grey Goose,3331.39,0.0,245.09,3086.3,2023-01-13 15:41:00,Friday,13,1,245.0899999999997,6,1,2
1/20/2023 16:12,Brown's Bar,Vodka,Grey Goose,3086.3,0.0,143.81,2942.49,2023-01-20 16:12:00,Friday,20,1,143.8100000000004,6,1,2
1/23/2023 20:32,Brown's Bar,Vodka,Grey Goose,2942.49,0.0,399.65,2542.84,2023-01-23 20:32:00,Monday,23,1,399.64999999999964,6,1,2
1/30/2023 12:46,Brown's Bar,Vodka,Grey Goose,2542.84,1932.41,514.09,3961.16,2023-01-30 12:46:00,Monday,30,1,514.0900000000004,6,1,2
2/1/2023 16:46,Brown's Bar,Vodka,Grey Goose,3961.16,1333.13,339.93,4954.36,2023-02-01 16:46:00,Wednesday,1,2,339.9300000000003,6,1,2
2/8/2023 21:12,Brown's Bar,Vodka,Grey Goose,4950.0,0.0,590.18,4360.0,2023-02-08 21:12:00,Wednesday,8,2,590.0,6,1,2
2/13/2023 19:36,Brown's Bar,Vodka,Grey Goose,4364.18,1931.4,333.46,5962.12,2023-02-13 19:36:00,Monday,13,2,333.4600000000005,6,1,2
3/1/2023 20:26,Brown's Bar,Vodka,Grey Goose,5962.12,0.0,444.12,5518.0,2023-03-01 20:26:00,Wednesday,1,3,444.1199999999999,6,1,2
3/9/2023 11:06,Brown's Bar,Vodka,Grey Goose,5518.0,0.0,361.34,5156.66,2023-03-09 11:06:00,Thursday,9,3,361.34000000000015,6,1,2
3/10/2023 17:31,Brown's Bar,Vodka,Grey Goose,5156.66,0.0,198.23,4958.43,2023-03-10 17:31:00,Friday,10,3,198.22999999999956,6,1,2
3/12/2023 15:38,Brown's Bar,Vodka,Grey Goose,4958.43,0.0,599.72,4358.71,2023-03-12 15:38:00,Sunday,12,3,599.7200000000003,6,1,2
3/16/2023 12:04,Brown's Bar,Vodka,Grey Goose,4358.71,0.0,195.34,4163.37,2023-03-16 12:04:00,Thursday,16,3,195.34000000000015,6,1,2
3/17/2023 16:09,Brown's Bar,Vodka,Grey Goose,4163.37,0.0,587.1,3576.27,2023-03-17 16:09:00,Friday,17,3,587.0999999999999,6,1,2
3/20/2023 13:40,Brown's Bar,Vodka,Grey Goose,3576.27,0.0,171.9,3404.37,2023-03-20 13:40:00,Monday,20,3,171.9000000000001,6,1,2
3/24/2023 10:01,Brown's Bar,Vodka,Grey Goose,3404.37,926.66,216.43,4114.6,2023-03-24 10:01:00,Friday,24,3,216.4299999999995,6,1,2
4/5/2023 15:46,Brown's Bar,Vodka,Grey Goose,4114.6,0.0,254.35,3860.25,2023-04-05 15:46:00,Wednesday,5,4,254.35000000000036,6,1,2
4/9/2023 20:44,Brown's Bar,Vodka,Grey Goose,3860.25,641.12,529.54,3971.83,2023-04-09 20:44:00,Sunday,9,4,529.5400000000001,6,1,2
4/15/2023 16:19,Brown's Bar,Vodka,Grey Goose,3971.83,1923.49,535.46,5359.86,2023-04-15 16:19:00,Saturday,15,4,535.4600000000003,6,1,2
4/17/2023 12:40,Brown's Bar,Vodka,Grey Goose,5359.86,0.0,236.11,5123.75,2023-04-17 12:40:00,Monday,17,4,236.10999999999967,6,1,2
4/19/2023 18:12,Brown's Bar,Vodka,Grey Goose,5123.75,0.0,481.39,4642.36,2023-04-19 18:12:00,Wednesday,19,4,481.3900000000003,6,1,2
4/21/2023 16:31,Brown's Bar,Vodka,Grey Goose,4642.36,546.61,421.61,4767.36,2023-04-21 16:31:00,Friday,21,4,421.61,6,1,2
4/22/2023 22:02,Brown's Bar,Vodka,Grey Goose,4767.36,0.0,372.89,4394.47,2023-04-22 22:02:00,Saturday,22,4,372.8899999999994,6,1,2
4/23/2023 15:23,Brown's Bar,Vodka,Grey Goose,4394.47,0.0,275.06,4119.41,2023-04-23 15:23:00,Sunday,23,4,275.0600000000004,6,1,2
4/27/2023 20:33,Brown's Bar,Vodka,Grey Goose,4119.41,1340.2,126.24,5333.37,2023-04-27 20:33:00,Thursday,27,4,126.24000000000001,6,1,2
4/29/2023 11:28,Brown's Bar,Vodka,Grey Goose,5333.37,0.0,270.25,5063.12,2023-04-29 11:28:00,Saturday,29,4,270.25,6,1,2
5/5/2023 17:45,Brown's Bar,Vodka,Grey Goose,5063.12,0.0,163.97,4899.15,2023-05-05 17:45:00,Friday,5,5,163.97000000000025,6,1,2
5/9/2023 12:23,Brown's Bar,Vodka,Grey Goose,4899.15,0.0,280.87,4618.28,2023-05-09 12:23:00,Tuesday,9,5,280.8699999999999,6,1,2
5/11/2023 21:21,Brown's Bar,Vodka,Grey Goose,4618.28,0.0,542.52,4075.76,2023-05-11 21:21:00,Thursday,11,5,542.5199999999995,6,1,2
5/15/2023 21:12,Brown's Bar,Vodka,Grey Goose,4075.76,0.0,570.9,3504.86,2023-05-15 21:12:00,Monday,15,5,570.9000000000001,6,1,2
5/16/2023 12:06,Brown's Bar,Vodka,Grey Goose,3504.86,0.0,369.27,3135.59,2023-05-16 12:06:00,Tuesday,16,5,369.27,6,1,2
5/30/2023 22:24,Brown's Bar,Vodka,Grey Goose,3135.59,0.0,123.16,3012.43,2023-05-30 22:24:00,Tuesday,30,5,123.16000000000031,6,1,2
6/2/2023 17:30,Brown's Bar,Vodka,Grey Goose,3012.43,0.0,500.21,2512.22,2023-06-02 17:30:00,Friday,2,6,500.21000000000004,6,1,2
6/13/2023 20:35,Brown's Bar,Vodka,Grey Goose,2512.22,1001.9,162.69,3351.43,2023-06-13 20:35:00,Tuesday,13,6,162.68999999999994,6,1,2
6/15/2023 14:59,Brown's Bar,Vodka,Grey Goose,3351.43,0.0,470.37,2881.06,2023-06-15 14:59:00,Thursday,15,6,470.3699999999999,6,1,2
6/17/2023 18:12,Brown's Bar,Vodka,Grey Goose,2881.06,0.0,447.85,2433.21,2023-06-17 18:12:00,Saturday,17,6,447.8499999999999,6,1,2
6/23/2023 14:29,Brown's Bar,Vodka,Grey Goose,2433.21,0.0,280.97,2152.24,2023-06-23 14:29:00,Friday,23,6,280.97000000000025,6,1,2
6/26/2023 11:45,Brown's Bar,Vodka,Grey Goose,2152.24,649.56,306.26,2495.54,2023-06-26 11:45:00,Monday,26,6,306.25999999999976,6,1,2
7/15/2023 21:45,Brown's Bar,Vodka,Grey Goose,2495.54,1487.85,587.15,3396.24,2023-07-15 21:45:00,Saturday,15,7,587.1500000000001,6,1,2
7/19/2023 14:49,Brown's Bar,Vodka,Grey Goose,3396.24,0.0,552.82,2843.42,2023-07-19 14:49:00,Wednesday,19,7,552.8199999999997,6,1,2
7/21/2023 15:53,Brown's Bar,Vodka,Grey Goose,2843.42,0.0,480.97,2362.45,2023-07-21 15:53:00,Friday,21,7,480.97000000000025,6,1,2
7/23/2023 13:56,Brown's Bar,Vodka,Grey Goose,2362.45,0.0,423.92,1938.53,2023-07-23 13:56:00,Sunday,23,7,423.91999999999985,6,1,2
8/6/2023 18:14,Brown's Bar,Vodka,Grey Goose,1938.53,0.0,102.01,1836.52,2023-08-06 18:14:00,Sunday,6,8,102.00999999999999,6,1,2
8/7/2023 16:25,Brown's Bar,Vodka,Grey Goose,1836.52,0.0,265.2,1571.32,2023-08-07 16:25:00,Monday,7,8,265.20000000000005,6,1,2
8/8/2023 20:02,Brown's Bar,Vodka,Grey Goose,1571.32,0.0,450.76,1120.56,2023-08-08 20:02:00,Tuesday,8,8,450.76,6,1,2
8/11/2023 18:33,Brown's Bar,Vodka,Grey Goose,1120.56,0.0,512.19,608.37,2023-08-11 18:33:00,Friday,11,8,512.1899999999999,6,1,2
8/23/2023 16:16,Brown's Bar,Vodka,Grey Goose,608.37,0.0,561.04,47.33,2023-08-23 16:16:00,Wednesday,23,8,561.04,6,1,2
8/25/2023 11:33,Brown's Bar,Vodka,Grey Goose,47.33,0.0,47.33,0.0,2023-08-25 11:33:00,Friday,25,8,47.33,6,1,2
8/29/2023 11:55,Brown's Bar,Vodka,Grey Goose,0.0,0.0,0.0,0.0,2023-08-29 11:55:00,Tuesday,29,8,0.0,6,1,2
9/5/2023 15:30,Brown's Bar,Vodka,Grey Goose,0.0,0.0,0.0,0.0,2023-09-05 15:30:00,Tuesday,5,9,0.0,6,1,2
9/7/2023 16:07,Brown's Bar,Vodka,Grey Goose,0.0,1699.2,149.58,1549.62,2023-09-07 16:07:00,Thursday,7,9,149.58000000000015,6,1,2
9/11/2023 20:57,Brown's Bar,Vodka,Grey Goose,1549.62,1189.67,470.17,2269.12,2023-09-11 20:57:00,Monday,11,9,470.1700000000001,6,1,2
9/16/2023 11:52,Brown's Bar,Vodka,Grey Goose,2269.12,0.0,279.69,1989.43,2023-09-16 11:52:00,Saturday,16,9,279.6899999999998,6,1,2
9/22/2023 10:20,Brown's Bar,Vodka,Grey Goose,1989.43,1691.76,486.63,3194.56,2023-09-22 10:20:00,Friday,22,9,486.6300000000001,6,1,2
9/25/2023 20:23,Brown's Bar,Vodka,Grey Goose,3194.56,985.99,480.24,3700.31,2023-09-25 20:23:00,Monday,25,9,480.24,6,1,2
10/3/2023 10:58,Brown's Bar,Vodka,Grey Goose,3700.31,0.0,108.81,3591.5,2023-10-03 10:58:00,Tuesday,3,10,108.80999999999995,6,1,2
10/7/2023 14:13,Brown's Bar,Vodka,Grey Goose,3591.5,856.25,369.25,4078.5,2023-10-07 14:13:00,Saturday,7,10,369.25,6,1,2
10/9/2023 11:35,Brown's Bar,Vodka,Grey Goose,4078.5,0.0,272.22,3806.28,2023-10-09 11:35:00,Monday,9,10,272.2199999999998,6,1,2
10/13/2023 18:35,Brown's Bar,Vodka,Grey Goose,3806.28,613.14,150.88,4268.54,2023-10-13 18:35:00,Friday,13,10,150.88000000000022,6,1,2
10/17/2023 15:51,Brown's Bar,Vodka,Grey Goose,4268.54,0.0,555.57,3712.97,2023-10-17 15:51:00,Tuesday,17,10,555.5700000000002,6,1,2
10/19/2023 10:35,Brown's Bar,Vodka,Grey Goose,3712.97,1502.71,158.36,5057.32,2023-10-19 10:35:00,Thursday,19,10,158.36000000000013,6,1,2
10/20/2023 19:47,Brown's Bar,Vodka,Grey Goose,5057.32,0.0,322.9,4734.42,2023-10-20 19:47:00,Friday,20,10,322.89999999999964,6,1,2
11/1/2023 18:26,Brown's Bar,Vodka,Grey Goose,4734.42,0.0,1125.23,3609.19,2023-11-01 18:26:00,Wednesday,1,11,1125.23,6,1,2
11/11/2023 13:49,Brown's Bar,Vodka,Grey Goose,3609.19,0.0,434.48,3174.71,2023-11-11 13:49:00,Saturday,11,11,434.48,6,1,2
11/12/2023 14:58,Brown's Bar,Vodka,Grey Goose,3174.71,0.0,201.3,2973.41,2023-11-12 14:58:00,Sunday,12,11,201.30000000000018,6,1,2
11/15/2023 17:20,Brown's Bar,Vodka,Grey Goose,2973.41,0.0,193.49,2779.92,2023-11-15 17:20:00,Wednesday,15,11,193.48999999999978,6,1,2
11/17/2023 12:28,Brown's Bar,Vodka,Grey Goose,2779.92,0.0,569.18,2210.74,2023-11-17 12:28:00,Friday,17,11,569.1800000000003,6,1,2
11/18/2023 17:42,Brown's Bar,Vodka,Grey Goose,2210.74,0.0,457.92,1752.82,2023-11-18 17:42:00,Saturday,18,11,457.91999999999985,6,1,2
11/19/2023 21:57,Brown's Bar,Vodka,Grey Goose,1752.82,0.0,571.23,1181.59,2023-11-19 21:57:00,Sunday,19,11,571.23,6,1,2
11/20/2023 10:13,Brown's Bar,Vodka,Grey Goose,1181.59,0.0,382.75,798.84,2023-11-20 10:13:00,Monday,20,11,382.7499999999999,6,1,2
11/22/2023 21:41,Brown's Bar,Vodka,Grey Goose,798.84,0.0,168.84,630.0,2023-11-22 21:41:00,Wednesday,22,11,168.84000000000003,6,1,2
11/23/2023 14:04,Brown's Bar,Vodka,Grey Goose,630.0,0.0,0.0,630.0,2023-11-23 14:04:00,Thursday,23,11,0.0,6,1,2
11/27/2023 10:36,Brown's Bar,Vodka,Grey Goose,630.0,1346.34,384.05,1592.29,2023-11-27 10:36:00,Monday,27,11,384.04999999999995,6,1,2
11/29/2023 12:32,Brown's Bar,Vodka,Grey Goose,1592.29,0.0,493.03,1099.26,2023-11-29 12:32:00,Wednesday,29,11,493.03,6,1,2
12/7/2023 14:07,Brown's Bar,Vodka,Grey Goose,1099.26,0.0,380.23,719.03,2023-12-07 14:07:00,Thursday,7,12,380.23,6,1,2
12/9/2023 15:58,Brown's Bar,Vodka,Grey Goose,719.03,0.0,100.88,618.15,2023-12-09 15:58:00,Saturday,9,12,100.88,6,1,2
12/12/2023 21:47,Brown's Bar,Vodka,Grey Goose,618.15,0.0,537.56,80.59,2023-12-12 21:47:00,Tuesday,12,12,537.56,6,1,2
12/20/2023 18:39,Brown's Bar,Vodka,Grey Goose,80.59,0.0,80.59,1.17e-12,2023-12-20 18:39:00,Wednesday,20,12,80.58999999999884,6,1,2
12/28/2023 22:06,Brown's Bar,Vodka,Grey Goose,1.17e-12,0.0,0.0,1.17e-12,2023-12-28 22:06:00,Thursday,28,12,0.0,6,1,2
12/29/2023 13:35,Brown's Bar,Vodka,Grey Goose,1.17e-12,0.0,0.0,1.17e-12,2023-12-29 13:35:00,Friday,29,12,0.0,6,1,2
1/3/2023 15:21,Brown's Bar,Beer,Heineken,2182.19,0.0,394.25,1787.94,2023-01-03 15:21:00,Tuesday,3,1,394.25,7,1,0
1/4/2023 10:55,Brown's Bar,Beer,Heineken,1787.94,1779.27,198.65,3368.56,2023-01-04 10:55:00,Wednesday,4,1,198.6500000000001,7,1,0
1/10/2023 11:48,Brown's Bar,Beer,Heineken,3368.56,1574.01,280.87,4661.7,2023-01-10 11:48:00,Tuesday,10,1,280.8700000000001,7,1,0
1/15/2023 21:07,Brown's Bar,Beer,Heineken,4661.7,650.77,379.86,4932.61,2023-01-15 21:07:00,Sunday,15,1,379.8600000000001,7,1,0
1/18/2023 10:46,Brown's Bar,Beer,Heineken,4932.61,1264.43,551.78,5645.26,2023-01-18 10:46:00,Wednesday,18,1,551.7799999999995,7,1,0
1/20/2023 16:23,Brown's Bar,Beer,Heineken,5645.26,1776.94,320.74,7101.46,2023-01-20 16:23:00,Friday,20,1,320.74000000000024,7,1,0
1/25/2023 20:09,Brown's Bar,Beer,Heineken,7101.46,0.0,132.53,6968.93,2023-01-25 20:09:00,Wednesday,25,1,132.52999999999975,7,1,0
1/26/2023 15:31,Brown's Bar,Beer,Heineken,6968.93,583.65,0.0,7552.58,2023-01-26 15:31:00,Thursday,26,1,3.410605131648481e-13,7,1,0
2/10/2023 22:18,Brown's Bar,Beer,Heineken,7552.58,0.0,508.25,7044.33,2023-02-10 22:18:00,Friday,10,2,508.25,7,1,0
2/21/2023 12:33,Brown's Bar,Beer,Heineken,7040.0,0.0,404.14,6640.0,2023-02-21 12:33:00,Tuesday,21,2,400.0,7,1,0
2/23/2023 15:02,Brown's Bar,Beer,Heineken,6640.19,0.0,444.71,6195.48,2023-02-23 15:02:00,Thursday,23,2,444.71000000000004,7,1,0
3/2/2023 17:45,Brown's Bar,Beer,Heineken,6195.48,0.0,102.29,6093.19,2023-03-02 17:45:00,Thursday,2,3,102.28999999999996,7,1,0
3/6/2023 10:06,Brown's Bar,Beer,Heineken,6090.0,0.0,121.11,5970.0,2023-03-06 10:06:00,Monday,6,3,120.0,7,1,0
3/12/2023 18:48,Brown's Bar,Beer,Heineken,5972.08,0.0,369.33,5602.75,2023-03-12 18:48:00,Sunday,12,3,369.3299999999999,7,1,0
3/14/2023 10:22,Brown's Bar,Beer,Heineken,5602.75,0.0,314.37,5288.38,2023-03-14 10:22:00,Tuesday,14,3,314.3699999999999,7,1,0
3/17/2023 10:01,Brown's Bar,Beer,Heineken,5288.38,1054.68,339.7,6003.36,2023-03-17 10:01:00,Friday,17,3,339.7000000000005,7,1,0
3/19/2023 13:16,Brown's Bar,Beer,Heineken,6003.36,1046.21,125.06,6924.51,2023-03-19 13:16:00,Sunday,19,3,125.05999999999949,7,1,0
3/20/2023 21:33,Brown's Bar,Beer,Heineken,6920.0,0.0,281.68,6640.0,2023-03-20 21:33:00,Monday,20,3,280.0,7,1,0
3/21/2023 16:49,Brown's Bar,Beer,Heineken,6642.83,0.0,508.06,6134.77,2023-03-21 16:49:00,Tuesday,21,3,508.0599999999995,7,1,0
3/27/2023 14:52,Brown's Bar,Beer,Heineken,6134.77,0.0,305.32,5829.45,2023-03-27 14:52:00,Monday,27,3,305.3200000000006,7,1,0
4/4/2023 10:17,Brown's Bar,Beer,Heineken,5829.45,0.0,112.2,5717.25,2023-04-04 10:17:00,Tuesday,4,4,112.19999999999982,7,1,0
4/8/2023 11:15,Brown's Bar,Beer,Heineken,5717.25,587.57,318.34,5986.48,2023-04-08 11:15:00,Saturday,8,4,318.3400000000005,7,1,0
4/10/2023 21:28,Brown's Bar,Beer,Heineken,5986.48,0.0,225.5,5760.98,2023-04-10 21:28:00,Monday,10,4,225.5,7,1,0
4/11/2023 18:24,Brown's Bar,Beer,Heineken,5760.98,0.0,537.02,5223.96,2023-04-11 18:24:00,Tuesday,11,4,537.0199999999995,7,1,0
4/17/2023 12:22,Brown's Bar,Beer,Heineken,5223.96,0.0,171.5,5052.46,2023-04-17 12:22:00,Monday,17,4,171.5,7,1,0
4/21/2023 16:50,Brown's Bar,Beer,Heineken,5052.46,0.0,509.28,4543.18,2023-04-21 16:50:00,Friday,21,4,509.27999999999975,7,1,0
4/24/2023 12:22,Brown's Bar,Beer,Heineken,4543.18,0.0,460.84,4082.34,2023-04-24 12:22:00,Monday,24,4,460.84000000000015,7,1,0
5/2/2023 20:59,Brown's Bar,Beer,Heineken,4082.34,0.0,439.96,3642.38,2023-05-02 20:59:00,Tuesday,2,5,439.96000000000004,7,1,0
5/12/2023 10:25,Brown's Bar,Beer,Heineken,3642.38,0.0,345.04,3297.34,2023-05-12 10:25:00,Friday,12,5,345.03999999999996,7,1,0
5/16/2023 21:56,Brown's Bar,Beer,Heineken,3297.34,723.01,474.18,3546.17,2023-05-16 21:56:00,Tuesday,16,5,474.18000000000006,7,1,0
5/25/2023 18:34,Brown's Bar,Beer,Heineken,3546.17,0.0,519.54,3026.63,2023-05-25 18:34:00,Thursday,25,5,519.54,7,1,0
5/27/2023 13:59,Brown's Bar,Beer,Heineken,3026.63,1278.08,514.88,3789.83,2023-05-27 13:59:00,Saturday,27,5,514.8800000000001,7,1,0
6/5/2023 19:53,Brown's Bar,Beer,Heineken,3789.83,0.0,455.44,3334.39,2023-06-05 19:53:00,Monday,5,6,455.44000000000005,7,1,0
6/6/2023 17:01,Brown's Bar,Beer,Heineken,3334.39,510.94,496.14,3349.19,2023-06-06 17:01:00,Tuesday,6,6,496.1399999999998,7,1,0
7/15/2023 17:39,Brown's Bar,Beer,Heineken,3349.19,0.0,577.25,2771.94,2023-07-15 17:39:00,Saturday,15,7,577.25,7,1,0
7/22/2023 18:14,Brown's Bar,Beer,Heineken,2771.94,0.0,198.76,2573.18,2023-07-22 18:14:00,Saturday,22,7,198.76000000000022,7,1,0
7/28/2023 12:35,Brown's Bar,Beer,Heineken,2573.18,0.0,172.65,2400.53,2023-07-28 12:35:00,Friday,28,7,172.64999999999964,7,1,0
8/4/2023 20:17,Brown's Bar,Beer,Heineken,2400.53,0.0,566.54,1833.99,2023-08-04 20:17:00,Friday,4,8,566.5400000000002,7,1,0
8/12/2023 14:17,Brown's Bar,Beer,Heineken,1833.99,0.0,445.85,1388.14,2023-08-12 14:17:00,Saturday,12,8,445.8499999999999,7,1,0
8/15/2023 17:03,Brown's Bar,Beer,Heineken,1388.14,0.0,0.0,1388.14,2023-08-15 17:03:00,Tuesday,15,8,0.0,7,1,0
8/26/2023 11:09,Brown's Bar,Beer,Heineken,1388.14,0.0,102.94,1285.2,2023-08-26 11:09:00,Saturday,26,8,102.94000000000005,7,1,0
8/30/2023 19:57,Brown's Bar,Beer,Heineken,1285.2,0.0,540.62,744.58,2023-08-30 19:57:00,Wednesday,30,8,540.62,7,1,0
9/14/2023 11:36,Brown's Bar,Beer,Heineken,744.58,1256.12,326.98,1673.72,2023-09-14 11:36:00,Thursday,14,9,326.9799999999999,7,1,0
9/17/2023 19:51,Brown's Bar,Beer,Heineken,1673.72,0.0,581.23,1092.49,2023-09-17 19:51:00,Sunday,17,9,581.23,7,1,0
9/23/2023 17:10,Brown's Bar,Beer,Heineken,1092.49,0.0,190.78,901.71,2023-09-23 17:10:00,Saturday,23,9,190.77999999999997,7,1,0
9/28/2023 17:43,Brown's Bar,Beer,Heineken,901.71,1517.82,270.26,2149.27,2023-09-28 17:43:00,Thursday,28,9,270.26,7,1,0
10/3/2023 18:40,Brown's Bar,Beer,Heineken,2149.27,0.0,148.2,2001.07,2023-10-03 18:40:00,Tuesday,3,10,148.20000000000005,7,1,0
10/7/2023 22:29,Brown's Bar,Beer,Heineken,2001.07,0.0,401.17,1599.9,2023-10-07 22:29:00,Saturday,7,10,401.16999999999985,7,1,0
10/13/2023 22:22,Brown's Bar,Beer,Heineken,1599.9,0.0,526.57,1073.33,2023-10-13 22:22:00,Friday,13,10,526.5700000000002,7,1,0
10/24/2023 11:30,Brown's Bar,Beer,Heineken,1073.33,530.89,243.37,1360.85,2023-10-24 11:30:00,Tuesday,24,10,243.37,7,1,0
10/28/2023 11:51,Brown's Bar,Beer,Heineken,1360.85,0.0,196.56,1164.29,2023-10-28 11:51:00,Saturday,28,10,196.55999999999995,7,1,0
11/13/2023 20:23,Brown's Bar,Beer,Heineken,1164.29,0.0,538.12,626.17,2023-11-13 20:23:00,Monday,13,11,538.12,7,1,0
11/22/2023 16:30,Brown's Bar,Beer,Heineken,626.17,1027.66,307.51,1346.32,2023-11-22 16:30:00,Wednesday,22,11,307.5100000000001,7,1,0
11/26/2023 13:22,Brown's Bar,Beer,Heineken,1346.32,0.0,341.2,1005.12,2023-11-26 13:22:00,Sunday,26,11,341.19999999999993,7,1,0
12/13/2023 20:01,Brown's Bar,Beer,Heineken,1005.12,1346.29,511.13,1840.28,2023-12-13 20:01:00,Wednesday,13,12,511.13,7,1,0
12/17/2023 13:51,Brown's Bar,Beer,Heineken,1840.28,0.0,575.55,1264.73,2023-12-17 13:51:00,Sunday,17,12,575.55,7,1,0
1/1/2024 12:49,Brown's Bar,Beer,Heineken,1264.73,617.12,111.63,1770.22,2024-01-01 12:49:00,Monday,1,1,111.63,7,1,0
